"","model","Method","Count.Train","Count.Test","NoOfCoef","preProc","results.mtry","results.Accuracy","results.Kappa","test.Accuracy","test.Kappa","test.AccuracyLower","test.AccuracyUpper","test.AccuracyNull","test.AccuracyPValue","test.McnemarPValue","testCM.Class.Bare.land.Sensitivity","testCM.Class.Reproductive.Sensitivity","testCM.Class.Ripening.Sensitivity","testCM.Class.Vegetative.Sensitivity","testCM.Class.Bare.land.Specificity","testCM.Class.Reproductive.Specificity","testCM.Class.Ripening.Specificity","testCM.Class.Vegetative.Specificity","testCM.Class.Bare.land.Pos.Pred.Value","testCM.Class.Reproductive.Pos.Pred.Value","testCM.Class.Ripening.Pos.Pred.Value","testCM.Class.Vegetative.Pos.Pred.Value","testCM.Class.Bare.land.Neg.Pred.Value","testCM.Class.Reproductive.Neg.Pred.Value","testCM.Class.Ripening.Neg.Pred.Value","testCM.Class.Vegetative.Neg.Pred.Value","testCM.Class.Bare.land.Precision","testCM.Class.Reproductive.Precision","testCM.Class.Ripening.Precision","testCM.Class.Vegetative.Precision","testCM.Class.Bare.land.Recall","testCM.Class.Reproductive.Recall","testCM.Class.Ripening.Recall","testCM.Class.Vegetative.Recall","testCM.Class.Bare.land.F1","testCM.Class.Reproductive.F1","testCM.Class.Ripening.F1","testCM.Class.Vegetative.F1","testCM.Class.Bare.land.Prevalence","testCM.Class.Reproductive.Prevalence","testCM.Class.Ripening.Prevalence","testCM.Class.Vegetative.Prevalence","testCM.Class.Bare.land.Detection.Rate","testCM.Class.Reproductive.Detection.Rate","testCM.Class.Ripening.Detection.Rate","testCM.Class.Vegetative.Detection.Rate","testCM.Class.Bare.land.Detection.Prevalence","testCM.Class.Reproductive.Detection.Prevalence","testCM.Class.Ripening.Detection.Prevalence","testCM.Class.Vegetative.Detection.Prevalence","testCM.Class.Bare.land.Balanced.Accuracy","testCM.Class.Reproductive.Balanced.Accuracy","testCM.Class.Ripening.Balanced.Accuracy","testCM.Class.Vegetative.Balanced.Accuracy"
"11","Phase ~ Blue + Green + Red + NIR + SWIR1","rf",530,224,5,"noProc",11,0.675471698113208,0.561013194645093,0.638392857142857,0.510574018126888,0.571735049464789,0.701333768244764,0.330357142857143,4.43342760079857e-21,NA,0.7,0.5,0.541666666666667,0.72972972972973,0.932926829268293,0.901098901098901,0.823863636363636,0.86,0.792452830188679,0.538461538461538,0.456140350877193,0.72,0.894736842105263,0.886486486486487,0.868263473053892,0.865771812080537,0.792452830188679,0.538461538461538,0.456140350877193,0.72,0.7,0.5,0.541666666666667,0.72972972972973,0.743362831858407,0.518518518518519,0.495238095238095,0.724832214765101,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.1875,0.09375,0.116071428571429,0.241071428571429,0.236607142857143,0.174107142857143,0.254464285714286,0.334821428571429,0.816463414634146,0.700549450549451,0.682765151515151,0.794864864864865
"12","Phase ~ Blue + Green + Red + NIR + SWIR1","rf",530,224,5,"noProc",12,0.684905660377358,0.573495113818161,0.638392857142857,0.510574018126888,0.571735049464789,0.701333768244764,0.330357142857143,4.43342760079857e-21,NA,0.7,0.5,0.541666666666667,0.72972972972973,0.932926829268293,0.901098901098901,0.823863636363636,0.86,0.792452830188679,0.538461538461538,0.456140350877193,0.72,0.894736842105263,0.886486486486487,0.868263473053892,0.865771812080537,0.792452830188679,0.538461538461538,0.456140350877193,0.72,0.7,0.5,0.541666666666667,0.72972972972973,0.743362831858407,0.518518518518519,0.495238095238095,0.724832214765101,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.1875,0.09375,0.116071428571429,0.241071428571429,0.236607142857143,0.174107142857143,0.254464285714286,0.334821428571429,0.816463414634146,0.700549450549451,0.682765151515151,0.794864864864865
"13","Phase ~ Blue + Green + Red + NIR + SWIR1","rf",530,224,5,"noProc",13,0.673584905660377,0.558331205834325,0.638392857142857,0.510574018126888,0.571735049464789,0.701333768244764,0.330357142857143,4.43342760079857e-21,NA,0.7,0.5,0.541666666666667,0.72972972972973,0.932926829268293,0.901098901098901,0.823863636363636,0.86,0.792452830188679,0.538461538461538,0.456140350877193,0.72,0.894736842105263,0.886486486486487,0.868263473053892,0.865771812080537,0.792452830188679,0.538461538461538,0.456140350877193,0.72,0.7,0.5,0.541666666666667,0.72972972972973,0.743362831858407,0.518518518518519,0.495238095238095,0.724832214765101,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.1875,0.09375,0.116071428571429,0.241071428571429,0.236607142857143,0.174107142857143,0.254464285714286,0.334821428571429,0.816463414634146,0.700549450549451,0.682765151515151,0.794864864864865
"14","Phase ~ Blue + Green + Red + NIR + SWIR1","rf",530,224,5,"noProc",14,0.671698113207547,0.555463432504869,0.638392857142857,0.510574018126888,0.571735049464789,0.701333768244764,0.330357142857143,4.43342760079857e-21,NA,0.7,0.5,0.541666666666667,0.72972972972973,0.932926829268293,0.901098901098901,0.823863636363636,0.86,0.792452830188679,0.538461538461538,0.456140350877193,0.72,0.894736842105263,0.886486486486487,0.868263473053892,0.865771812080537,0.792452830188679,0.538461538461538,0.456140350877193,0.72,0.7,0.5,0.541666666666667,0.72972972972973,0.743362831858407,0.518518518518519,0.495238095238095,0.724832214765101,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.1875,0.09375,0.116071428571429,0.241071428571429,0.236607142857143,0.174107142857143,0.254464285714286,0.334821428571429,0.816463414634146,0.700549450549451,0.682765151515151,0.794864864864865
"15","Phase ~ Blue + Green + Red + NIR + SWIR1","rf",530,224,5,"noProc",15,0.681132075471698,0.56847252667839,0.638392857142857,0.510574018126888,0.571735049464789,0.701333768244764,0.330357142857143,4.43342760079857e-21,NA,0.7,0.5,0.541666666666667,0.72972972972973,0.932926829268293,0.901098901098901,0.823863636363636,0.86,0.792452830188679,0.538461538461538,0.456140350877193,0.72,0.894736842105263,0.886486486486487,0.868263473053892,0.865771812080537,0.792452830188679,0.538461538461538,0.456140350877193,0.72,0.7,0.5,0.541666666666667,0.72972972972973,0.743362831858407,0.518518518518519,0.495238095238095,0.724832214765101,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.1875,0.09375,0.116071428571429,0.241071428571429,0.236607142857143,0.174107142857143,0.254464285714286,0.334821428571429,0.816463414634146,0.700549450549451,0.682765151515151,0.794864864864865
"16","Phase ~ Blue + Green + Red + NIR + SWIR1","rf",530,224,5,"noProc",16,0.679245283018868,0.565979748933014,0.638392857142857,0.510574018126888,0.571735049464789,0.701333768244764,0.330357142857143,4.43342760079857e-21,NA,0.7,0.5,0.541666666666667,0.72972972972973,0.932926829268293,0.901098901098901,0.823863636363636,0.86,0.792452830188679,0.538461538461538,0.456140350877193,0.72,0.894736842105263,0.886486486486487,0.868263473053892,0.865771812080537,0.792452830188679,0.538461538461538,0.456140350877193,0.72,0.7,0.5,0.541666666666667,0.72972972972973,0.743362831858407,0.518518518518519,0.495238095238095,0.724832214765101,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.1875,0.09375,0.116071428571429,0.241071428571429,0.236607142857143,0.174107142857143,0.254464285714286,0.334821428571429,0.816463414634146,0.700549450549451,0.682765151515151,0.794864864864865
"17","Phase ~ Blue + Green + Red + NIR + SWIR1","rf",530,224,5,"noProc",17,0.675471698113208,0.560700104090366,0.638392857142857,0.510574018126888,0.571735049464789,0.701333768244764,0.330357142857143,4.43342760079857e-21,NA,0.7,0.5,0.541666666666667,0.72972972972973,0.932926829268293,0.901098901098901,0.823863636363636,0.86,0.792452830188679,0.538461538461538,0.456140350877193,0.72,0.894736842105263,0.886486486486487,0.868263473053892,0.865771812080537,0.792452830188679,0.538461538461538,0.456140350877193,0.72,0.7,0.5,0.541666666666667,0.72972972972973,0.743362831858407,0.518518518518519,0.495238095238095,0.724832214765101,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.1875,0.09375,0.116071428571429,0.241071428571429,0.236607142857143,0.174107142857143,0.254464285714286,0.334821428571429,0.816463414634146,0.700549450549451,0.682765151515151,0.794864864864865
"18","Phase ~ Blue + Green + Red + NIR + SWIR1","rf",530,224,5,"noProc",18,0.686792452830189,0.576306284613532,0.638392857142857,0.510574018126888,0.571735049464789,0.701333768244764,0.330357142857143,4.43342760079857e-21,NA,0.7,0.5,0.541666666666667,0.72972972972973,0.932926829268293,0.901098901098901,0.823863636363636,0.86,0.792452830188679,0.538461538461538,0.456140350877193,0.72,0.894736842105263,0.886486486486487,0.868263473053892,0.865771812080537,0.792452830188679,0.538461538461538,0.456140350877193,0.72,0.7,0.5,0.541666666666667,0.72972972972973,0.743362831858407,0.518518518518519,0.495238095238095,0.724832214765101,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.1875,0.09375,0.116071428571429,0.241071428571429,0.236607142857143,0.174107142857143,0.254464285714286,0.334821428571429,0.816463414634146,0.700549450549451,0.682765151515151,0.794864864864865
"19","Phase ~ Blue + Green + Red + NIR + SWIR1","rf",530,224,5,"noProc",19,0.679245283018868,0.56598811163884,0.638392857142857,0.510574018126888,0.571735049464789,0.701333768244764,0.330357142857143,4.43342760079857e-21,NA,0.7,0.5,0.541666666666667,0.72972972972973,0.932926829268293,0.901098901098901,0.823863636363636,0.86,0.792452830188679,0.538461538461538,0.456140350877193,0.72,0.894736842105263,0.886486486486487,0.868263473053892,0.865771812080537,0.792452830188679,0.538461538461538,0.456140350877193,0.72,0.7,0.5,0.541666666666667,0.72972972972973,0.743362831858407,0.518518518518519,0.495238095238095,0.724832214765101,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.1875,0.09375,0.116071428571429,0.241071428571429,0.236607142857143,0.174107142857143,0.254464285714286,0.334821428571429,0.816463414634146,0.700549450549451,0.682765151515151,0.794864864864865
"20","Phase ~ Blue + Green + Red + NIR + SWIR1","rf",530,224,5,"noProc",20,0.681132075471698,0.568372711633264,0.638392857142857,0.510574018126888,0.571735049464789,0.701333768244764,0.330357142857143,4.43342760079857e-21,NA,0.7,0.5,0.541666666666667,0.72972972972973,0.932926829268293,0.901098901098901,0.823863636363636,0.86,0.792452830188679,0.538461538461538,0.456140350877193,0.72,0.894736842105263,0.886486486486487,0.868263473053892,0.865771812080537,0.792452830188679,0.538461538461538,0.456140350877193,0.72,0.7,0.5,0.541666666666667,0.72972972972973,0.743362831858407,0.518518518518519,0.495238095238095,0.724832214765101,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.1875,0.09375,0.116071428571429,0.241071428571429,0.236607142857143,0.174107142857143,0.254464285714286,0.334821428571429,0.816463414634146,0.700549450549451,0.682765151515151,0.794864864864865
